OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,PaymentID,PaymentDate,PaymentStatus,ProductName,Category,UnitPrice
500168,100360,2025-09-22,2008,5.0,0.0,Gateway,Completed,53.0,Qom,2023-09-03,Regular,800168,2025-09-22,Paid,Phone Case,Accessories,14.0
500169,104134,2025-03-28,2003,1.0,0.0,Wallet,Completed,42.0,Shiraz,2023-11-21,New,800169,2025-03-28,Paid,USB-C Cable,Accessories,9.0
500170,105228,2024-08-18,2008,1.0,0.1,Cash,Completed,55.0,Tehran,2024-10-24,Regular,800170,2024-08-18,Paid,Phone Case,Accessories,14.0
500171,105936,2024-07-18,2011,2.0,0.0,CardToCard,Completed,31.0,Tehran,2024-08-25,New,800171,2024-07-18,Paid,Desk Lamp,Home Office,32.0
500172,104045,2025-01-30,2001,1.0,0.05,Gateway,Completed,37.0,Mashhad,2024-03-27,VIP,800172,2025-01-30,Paid,Wireless Mouse,Electronics,18.0
500173,106613,2025-07-29,2008,1.0,0.15,Gateway,Cancelled,62.0,Tehran,2023-04-26,New,800173,2025-07-29,Paid,Phone Case,Accessories,14.0
500174,106216,2025-03-15,2016,1.0,0.1,,Completed,,Tehran,2024-05-05,New,800174,2025-03-15,Paid,Monitor,Electronics,21.0
500175,105281,2024-08-13,2005,4.0,0.0,Gateway,Completed,52.0,Tabriz,2025-01-11,Regular,800175,2024-08-13,Paid,Laptop Stand,Accessories,28.0
500176,101073,2025-06-19,2017,1.0,0.05,Cash,Completed,54.0,Tehran,2024-10-09,Regular,800176,2025-06-19,Paid,HDMI Cable,Accessories,11.0
500177,102785,2026-06-29,2002,2.0,0.1,CardToCard,Completed,61.0,Mashhad,2023-02-24,New,800177,2026-06-29,Paid,Mechanical Keyboard,Electronics,62.0
500178,101517,2024-06-01,2013,1.0,0.15,Wallet,Completed,41.0,Karaj,2023-10-22,Regular,800178,2024-06-01,Paid,Notebook,Stationery,7.0
500179,103489,2025-04-01,2008,1.0,0.0,Gateway,Completed,39.0,Qom,2025-03-23,Regular,800179,2025-04-01,Paid,Phone Case,Accessories,14.0
500180,105531,2024-11-20,2014,1.0,0.05,CardToCard,Completed,46.0,Karaj,2024-06-04,New,800180,2024-11-20,Paid,Backpack,Accessories,42.0
500181,103745,2024-07-07,2010,2.0,0.0,Gateway,Completed,29.0,Shiraz,2023-08-20,Regular,800181,2024-07-07,Paid,Fitness Band,Wearables,55.0
500182,104872,2026-01-26,2003,1.0,0.1,Cash,Completed,63.0,Qom,2025-07-04,Regular,800182,2026-01-26,Paid,USB-C Cable,Accessories,9.0
500183,102886,2026-05-08,2016,1.0,0.05,Gateway,Completed,25.0,Mashhad,2023-09-05,Regular,800183,2026-05-08,Paid,Monitor,Electronics,21.0
500184,106987,2024-10-29,2017,3.0,0.05,Gateway,Completed,43.0,Tehran,2023-04-02,New,800184,2024-10-29,Paid,HDMI Cable,Accessories,11.0
500185,105068,2024-10-27,2013,1.0,0.0,Gateway,Completed,18.0,Kerman,2023-09-21,New,800185,2024-10-27,Paid,Notebook,Stationery,7.0
500186,107190,2024-03-20,2007,1.0,0.0,Gateway,Completed,20.0,Tehran,2023-03-10,Regular,800186,2024-03-20,Paid,Headphones,Electronics,75.0
500187,100617,2025-06-17,2003,3.0,0.2,Gateway,Completed,,Isfahan,2024-12-23,Regular,800187,2025-06-17,Paid,USB-C Cable,Accessories,9.0
500188,108226,2024-01-24,2002,1.0,0.05,Cash,Completed,,Mashhad,2024-11-28,Regular,800188,2024-01-24,Paid,Mechanical Keyboard,Electronics,62.0
500189,107802,2025-03-04,2014,2.0,0.15,Gateway,Completed,24.0,Tabriz,2025-02-10,Regular,800189,2025-03-04,Paid,Backpack,Accessories,42.0
500190,107506,2024-05-12,2004,1.0,0.1,Wallet,Completed,39.0,Tehran,2025-10-04,VIP,800190,2024-05-12,Paid,Power Bank,Electronics,35.0
500191,100026,2025-08-03,2012,2.0,0.0,Cash,Completed,48.0,Tabriz,2025-06-11,New,800191,2025-08-03,Paid,Office Chair,Home Office,180.0
500192,109461,2026-04-01,2015,1.0,0.1,Wallet,Completed,25.0,Tabriz,2024-08-20,Regular,800192,2026-04-01,Paid,Bluetooth Speaker,Electronics,58.0
500193,106441,2024-03-17,2008,1.0,0.05,Gateway,Completed,58.0,Mashhad,2025-12-07,New,800193,2024-03-17,Paid,Phone Case,Accessories,14.0
500194,105983,2025-11-02,2013,2.0,0.05,CardToCard,Completed,62.0,Tehran,2025-07-08,Regular,800194,2025-11-02,Paid,Notebook,Stationery,7.0
500195,100659,2025-12-18,2005,1.0,0.05,CardToCard,Completed,21.0,Tehran,2025-11-25,New,800195,2025-12-18,Paid,Laptop Stand,Accessories,28.0
500196,107716,2024-06-01,2008,1.0,0.05,Gateway,Completed,39.0,Tehran,2025-11-17,Regular,800196,2024-06-01,Paid,Phone Case,Accessories,14.0
500197,109561,2026-03-24,2008,2.0,0.1,CardToCard,Returned,44.0,Shiraz,2024-03-09,Regular,800197,2026-03-24,Paid,Phone Case,Accessories,14.0
500198,109142,2025-06-20,2011,1.0,0.05,Gateway,Completed,32.0,Tehran,2025-12-15,Regular,800198,2025-06-20,Paid,Desk Lamp,Home Office,32.0
500199,105852,2025-04-07,2011,2.0,0.0,,Completed,46.0,Isfahan,2024-03-31,New,800199,2025-04-07,Paid,Desk Lamp,Home Office,32.0
500200,104768,2025-08-03,2008,2.0,0.1,CardToCard,Completed,18.0,Tabriz,2025-05-29,VIP,800200,2025-08-03,Paid,Phone Case,Accessories,14.0
500201,104200,2024-09-06,2001,3.0,0.0,Gateway,Completed,29.0,Isfahan,2025-11-26,New,800201,2024-09-06,Paid,Wireless Mouse,Electronics,18.0
500202,101186,2024-01-23,2009,2.0,0.0,Gateway,Cancelled,32.0,Karaj,2024-08-17,New,800202,2024-01-23,Paid,Smart Watch,Wearables,120.0
500203,103758,2025-01-17,2008,1.0,0.0,Cash,Completed,44.0,Tehran,2023-12-03,New,800203,2025-01-17,Paid,Phone Case,Accessories,14.0
500204,108390,2025-10-04,2013,1.0,0.15,Gateway,Completed,31.0,Kerman,2025-10-26,New,800204,2025-10-04,Failed,Notebook,Stationery,7.0
500205,109364,2026-03-19,2003,1.0,0.0,CardToCard,Completed,20.0,Shiraz,2025-08-28,VIP,800205,2026-03-19,Paid,USB-C Cable,Accessories,9.0
500206,101183,2025-01-06,2020,2.0,0.0,CardToCard,Completed,51.0,Qom,2024-12-10,Regular,800206,2025-01-06,Paid,Gaming Controller,Gaming,68.0
500207,101856,2024-08-16,2018,1.0,0.05,Gateway,Completed,58.0,Mashhad,2025-01-20,Regular,800207,2024-08-16,Refunded,Microphone,Electronics,85.0
500208,103338,2024-04-23,2014,3.0,0.05,Wallet,Completed,20.0,Tehran,2024-06-24,New,800208,2024-04-23,Paid,Backpack,Accessories,42.0
500209,104657,2026-04-10,2006,1.0,0.15,Cash,Completed,24.0,Isfahan,2025-06-08,Regular,800209,2026-04-10,Paid,Webcam,Electronics,48.0
500210,107838,2024-07-18,2011,1.0,0.0,Gateway,Completed,49.0,,2023-01-24,Regular,800210,2024-07-18,Paid,Desk Lamp,Home Office,32.0
500211,105761,2026-03-09,2009,1.0,0.0,Wallet,Completed,23.0,Tehran,2024-10-11,Regular,800211,2026-03-09,Paid,Smart Watch,Wearables,120.0
500212,102102,2024-06-07,2014,2.0,0.0,Gateway,Completed,50.0,Tehran,2025-02-25,New,800212,2024-06-07,Paid,Backpack,Accessories,42.0
500213,101342,2024-01-16,2008,1.0,0.1,Gateway,Completed,24.0,tehran,2025-06-18,New,800213,2024-01-16,Paid,Phone Case,Accessories,14.0
500214,102133,2024-07-12,2008,1.0,0.1,Gateway,Completed,42.0,Tehran,2024-05-05,Regular,800214,2024-07-12,Paid,Phone Case,Accessories,14.0
500215,101884,2025-03-01,2014,1.0,0.1,Gateway,Completed,58.0,Qom,2024-12-07,Regular,800215,2025-03-01,Paid,Backpack,Accessories,42.0
500216,108279,2024-10-28,2008,1.0,0.1,Wallet,Completed,26.0,Mashhad,2025-06-20,VIP,800216,2024-10-28,Paid,Phone Case,Accessories,14.0
500217,101096,2026-03-05,2014,3.0,0.1,Gateway,Completed,21.0,Mashhad,2024-01-24,New,800217,2026-03-05,Paid,Backpack,Accessories,42.0
500218,103404,2025-04-16,2013,1.0,0.05,Gateway,Completed,65.0,Ahvaz,2023-03-28,VIP,800218,2025-04-16,Failed,Notebook,Stationery,7.0
500219,108532,2024-04-11,2011,1.0,0.0,Wallet,Completed,42.0,,2025-10-05,Regular,800219,2024-04-11,Paid,Desk Lamp,Home Office,32.0
500220,105098,2025-06-24,2007,1.0,0.15,Gateway,Completed,33.0,tehran,2024-08-16,Regular,800220,2025-06-24,Paid,Headphones,Electronics,75.0
500221,100444,2024-12-02,2014,2.0,0.0,CardToCard,Completed,41.0,Karaj,2024-12-09,Regular,800221,2024-12-02,Paid,Backpack,Accessories,42.0
500222,102621,2025-08-09,2013,1.0,0.15,Wallet,Cancelled,58.0,Mashhad,2025-07-15,Regular,800222,2025-08-09,Paid,Notebook,Stationery,7.0
500223,101921,2025-11-10,2015,2.0,0.15,CardToCard,Completed,36.0,Karaj,2023-05-17,New,800223,2025-11-10,Paid,Bluetooth Speaker,Electronics,58.0
500224,103652,2026-06-12,2007,4.0,0.15,Gateway,Completed,21.0,Rasht,2024-08-27,Regular,800224,2026-06-12,Paid,Headphones,Electronics,75.0
500225,105062,2025-05-13,2005,3.0,0.15,Gateway,Completed,47.0,Isfahan,2025-01-10,VIP,800225,2025-05-13,Failed,Laptop Stand,Accessories,28.0
500226,107826,2024-11-12,2001,1.0,0.0,CardToCard,Completed,59.0,Ahvaz,2025-12-15,New,800226,2024-11-12,Paid,Wireless Mouse,Electronics,18.0
500227,109447,2025-01-09,2010,1.0,0.1,Gateway,Completed,64.0,Karaj,2024-06-22,Regular,800227,2025-01-09,Paid,Fitness Band,Wearables,55.0
500228,108616,2024-12-13,2014,2.0,0.1,Cash,Cancelled,34.0,Tehran,2023-06-30,Regular,800228,2024-12-13,Failed,Backpack,Accessories,42.0
500229,105005,2025-01-24,2013,1.0,0.15,Gateway,Completed,55.0,Mashhad,2023-02-22,Regular,800229,2025-01-24,Paid,Notebook,Stationery,7.0
500230,104694,2024-01-27,2013,1.0,0.0,Gateway,Completed,59.0,Tehran,2024-12-19,New,800230,2024-01-27,Paid,Notebook,Stationery,7.0
500231,103813,2024-08-01,2006,2.0,0.05,Wallet,Completed,50.0,Shiraz,2023-09-03,New,800231,2024-08-01,Paid,Webcam,Electronics,48.0
500232,105008,2026-06-15,2020,2.0,0.0,Gateway,Completed,57.0,Kerman,2024-09-13,Regular,800232,2026-06-15,Paid,Gaming Controller,Gaming,68.0
500233,101359,2026-03-31,2001,1.0,0.15,CardToCard,Completed,22.0,Isfahan,2025-07-03,New,800233,2026-03-31,Paid,Wireless Mouse,Electronics,18.0
500234,106814,2024-02-11,2002,1.0,0.05,Wallet,Completed,42.0,Kerman,2024-02-14,New,800234,2024-02-11,Refunded,Mechanical Keyboard,Electronics,62.0
500235,101208,2026-06-05,2014,3.0,0.0,CardToCard,Completed,52.0,Mashhad,2023-01-30,Regular,800235,2026-06-05,Paid,Backpack,Accessories,42.0
500236,102833,2025-11-15,2005,2.0,0.1,CardToCard,Completed,32.0,Tehran,2024-06-22,New,800236,2025-11-15,Paid,Laptop Stand,Accessories,28.0
500237,108171,2024-01-03,2003,2.0,0.0,Cash,Completed,60.0,Kerman,2024-03-09,Regular,800237,2024-01-03,Paid,USB-C Cable,Accessories,9.0
500238,107568,2026-03-13,2007,1.0,0.1,Gateway,Completed,28.0,Mashhad,2023-03-02,New,800238,2026-03-13,Paid,Headphones,Electronics,75.0
500239,103653,2026-05-11,2001,2.0,0.2,Gateway,Cancelled,37.0,Kerman,2024-09-24,Regular,800239,2026-05-11,Paid,Wireless Mouse,Electronics,18.0
500240,109458,2025-06-27,2011,2.0,0.1,Cash,Completed,47.0,Tehran,2023-01-27,VIP,800240,2025-06-27,Paid,Desk Lamp,Home Office,32.0
500241,104794,2025-11-12,2008,1.0,0.0,Gateway,Completed,30.0,Tehran,2023-01-05,Regular,800241,2025-11-12,Paid,Phone Case,Accessories,14.0
500242,101714,2024-10-14,2004,2.0,0.0,Wallet,Returned,53.0,Tabriz,2025-04-11,Regular,800242,2024-10-14,Paid,Power Bank,Electronics,35.0
500243,109391,2025-05-09,2015,1.0,0.0,Gateway,Completed,36.0,Karaj,2024-03-12,Regular,800243,2025-05-09,Paid,Bluetooth Speaker,Electronics,58.0
500244,103669,2025-09-24,2013,1.0,0.0,Cash,Completed,38.0,Shiraz,2024-10-17,Regular,800244,2025-09-24,Paid,Notebook,Stationery,7.0
500245,103959,2025-04-29,2013,2.0,0.05,Cash,Completed,22.0,Tehran,2025-01-12,Regular,800245,2025-04-29,Paid,Notebook,Stationery,7.0
500246,101327,2024-09-20,2018,1.0,0.0,Gateway,Completed,50.0,Ahvaz,2023-09-26,Regular,800246,2024-09-20,Paid,Microphone,Electronics,85.0
500247,102218,2025-07-14,2005,3.0,,Cash,Completed,65.0,Mashad,2025-08-10,Regular,800247,2025-07-14,Paid,Laptop Stand,Accessories,28.0
500248,101098,2025-12-25,2005,1.0,0.15,CardToCard,Completed,,Shiraz,2025-03-29,Regular,800248,2025-12-25,Paid,Laptop Stand,Accessories,28.0
500249,104925,2025-12-23,2014,2.0,0.0,Gateway,Completed,33.0,Tehran,2025-11-25,Regular,800249,2025-12-23,Paid,Backpack,Accessories,42.0
500250,105894,2024-04-24,2004,1.0,0.05,Gateway,Completed,33.0,Isfahan,2024-01-09,Regular,800250,2024-04-24,Paid,Power Bank,Electronics,35.0
500251,105319,2025-01-19,2019,1.0,0.0,CardToCard,Cancelled,54.0,Kerman,2023-08-24,VIP,800251,2025-01-19,Paid,Tablet,Electronics,260.0
500252,102797,2024-02-03,2004,2.0,0.05,CardToCard,Completed,59.0,Tehran,2025-07-24,VIP,800252,2024-02-03,Paid,Power Bank,Electronics,35.0
500253,100061,2025-06-30,2003,3.0,0.05,CardToCard,Completed,62.0,Tehran,2024-01-31,Regular,800253,2025-06-30,Paid,USB-C Cable,Accessories,9.0
500254,102612,2024-07-28,2008,1.0,0.05,Cash,Completed,62.0,Karaj,2025-04-11,New,800254,2024-07-28,Paid,Phone Case,Accessories,14.0
500255,109592,2026-04-03,2001,3.0,0.1,Gateway,Completed,26.0,Kerman,2023-07-17,Regular,800255,2026-04-03,Paid,Wireless Mouse,Electronics,18.0
500256,103944,2025-06-18,2013,4.0,0.0,Cash,Completed,64.0,Karaj,2025-11-26,New,800256,2025-06-18,Paid,Notebook,Stationery,7.0
500257,102347,2024-12-12,2014,1.0,0.0,Wallet,Completed,,Mashhad,2023-10-11,Regular,800257,2024-12-12,Paid,Backpack,Accessories,42.0
500258,106912,2025-09-24,2007,1.0,0.0,Gateway,Completed,55.0,Ahvaz,2025-10-15,VIP,800258,2025-09-24,Paid,Headphones,Electronics,75.0
500259,104801,2024-06-28,2006,2.0,0.1,Gateway,Cancelled,47.0,Tehran,2023-08-22,New,800259,2024-06-28,Paid,Webcam,Electronics,48.0
500260,102947,2024-03-20,2013,1.0,0.0,Gateway,Completed,46.0,Rasht,2023-07-26,Regular,800260,2024-03-20,Paid,Notebook,Stationery,7.0
500261,102880,2024-03-16,2009,3.0,0.0,CardToCard,Completed,64.0,Rasht,2024-02-19,Regular,800261,2024-03-16,Paid,Smart Watch,Wearables,120.0
500262,105309,2025-05-18,2008,1.0,0.1,CardToCard,Completed,21.0,Karaj,2023-06-02,Regular,800262,2025-05-18,Paid,Phone Case,Accessories,14.0
500263,109946,2026-02-09,2008,3.0,0.0,Gateway,Completed,33.0,Isfahan,2025-09-18,Regular,800263,2026-02-09,Paid,Phone Case,Accessories,14.0
500264,108067,2024-07-11,2017,5.0,0.1,CardToCard,Completed,28.0,Qom,2024-01-08,New,800264,2024-07-11,Paid,HDMI Cable,Accessories,11.0
500265,105435,2025-10-18,2001,2.0,0.0,Gateway,Completed,43.0,Mashhad,2023-02-22,Regular,800265,2025-10-18,Paid,Wireless Mouse,Electronics,18.0
500266,100715,2024-02-02,2010,1.0,0.3,Gateway,Completed,62.0,Tehran,2024-07-04,Regular,800266,2024-02-02,Paid,Fitness Band,Wearables,55.0
500267,106864,2024-11-01,2008,1.0,0.05,Gateway,Completed,44.0,Qom,2024-09-27,Regular,800267,2024-11-01,Paid,Phone Case,Accessories,14.0
500268,101823,2025-07-18,2005,1.0,0.1,Gateway,Completed,32.0,Isfahan,2025-01-13,New,800268,2025-07-18,Paid,Laptop Stand,Accessories,28.0
500269,108672,2025-12-14,2005,4.0,0.05,Gateway,Completed,21.0,Rasht,2023-06-19,Regular,800269,2025-12-14,Paid,Laptop Stand,Accessories,28.0
500270,105282,2026-04-19,2008,2.0,0.05,Gateway,Returned,52.0,Ahvaz,2025-03-30,VIP,800270,2026-04-19,Paid,Phone Case,Accessories,14.0
500271,101406,2025-06-30,2001,1.0,0.0,Gateway,Completed,25.0,Karaj,2023-11-28,New,800271,2025-06-30,Paid,Wireless Mouse,Electronics,18.0
500272,102743,2025-02-03,2008,1.0,0.05,Wallet,Completed,42.0,Qom,2023-10-27,VIP,800272,2025-02-03,Paid,Phone Case,Accessories,14.0
500273,104179,2024-02-22,2017,1.0,0.05,Gateway,Completed,40.0,Karaj,2024-09-05,VIP,800273,2024-02-22,Paid,HDMI Cable,Accessories,11.0
500274,109408,2024-08-26,2014,1.0,0.05,CardToCard,Returned,35.0,Tabriz,2023-03-11,Regular,800274,2024-08-26,Paid,Backpack,Accessories,42.0
500275,106341,2026-03-25,2005,1.0,0.1,Cash,Completed,32.0,Tabriz,2023-07-28,Regular,800275,2026-03-25,Paid,Laptop Stand,Accessories,28.0
500276,100708,2025-05-18,2001,1.0,0.0,Gateway,Completed,45.0,Ahvaz,2025-03-16,New,800276,2025-05-18,Paid,Wireless Mouse,Electronics,18.0
500277,105080,2024-10-23,2007,1.0,0.05,Cash,Completed,42.0,Karaj,2025-04-16,Regular,800277,2024-10-23,Paid,Headphones,Electronics,75.0
500278,103290,2024-08-03,2006,1.0,0.0,Cash,Completed,26.0,Tehran,2024-12-02,New,800278,2024-08-03,Paid,Webcam,Electronics,48.0
500279,107941,2024-04-08,2002,1.0,0.0,Cash,Completed,48.0,Tabriz,2025-07-24,Regular,800279,2024-04-08,Paid,Mechanical Keyboard,Electronics,62.0
500280,100054,2025-10-11,2005,2.0,0.0,CardToCard,Completed,40.0,Tehran,2023-10-06,New,800280,2025-10-11,Paid,Laptop Stand,Accessories,28.0
500281,108968,2024-12-22,2020,1.0,0.0,Gateway,Completed,29.0,Karaj,2025-07-30,Regular,800281,2024-12-22,Paid,Gaming Controller,Gaming,68.0
500282,100055,2026-04-11,2020,1.0,0.1,Cash,Returned,41.0,Qom,2025-01-06,Regular,800282,2026-04-11,Paid,Gaming Controller,Gaming,68.0
500283,105484,2025-01-27,2004,2.0,0.1,,Completed,58.0,Tabriz,2025-03-03,New,800283,2025-01-27,Paid,Power Bank,Electronics,35.0
500284,100679,2025-12-07,2004,4.0,0.0,Gateway,Returned,43.0,Karaj,2024-08-26,Regular,800284,2025-12-07,Paid,Power Bank,Electronics,35.0
500285,103840,2024-04-22,2017,2.0,0.15,Wallet,Completed,63.0,Karaj,2023-05-05,New,800285,2024-04-22,Paid,HDMI Cable,Accessories,11.0
500286,104093,2024-05-10,2014,3.0,0.0,Gateway,Completed,35.0,Tehran,2025-10-25,Regular,800286,2024-05-10,Paid,Backpack,Accessories,42.0
500287,106045,2024-08-24,2014,2.0,0.0,Gateway,Completed,46.0,Tabriz,2024-04-18,Regular,800287,2024-08-24,Paid,Backpack,Accessories,42.0
500288,103336,2024-06-14,2010,1.0,0.0,Gateway,Completed,28.0,Karaj,2024-12-10,Regular,800288,2024-06-14,Paid,Fitness Band,Wearables,55.0
500289,109103,2026-06-01,2008,2.0,0.1,Gateway,Completed,40.0,Rasht,2023-08-06,Regular,800289,2026-06-01,Paid,Phone Case,Accessories,14.0
500290,104232,2025-11-29,2002,1.0,0.05,Gateway,Completed,62.0,Qom,2025-06-21,Regular,800290,2025-11-29,Paid,Mechanical Keyboard,Electronics,62.0
500291,108916,2024-10-27,2017,2.0,0.0,CardToCard,Completed,46.0,Tabriz,2025-10-14,New,800291,2024-10-27,Paid,HDMI Cable,Accessories,11.0
500292,103658,2025-03-25,2017,1.0,0.1,CardToCard,Completed,62.0,Isfahan,2025-04-15,Regular,800292,2025-03-25,Paid,HDMI Cable,Accessories,11.0
500293,106736,2025-04-05,2007,1.0,0.05,Wallet,Completed,,Rasht,2024-07-25,Regular,800293,2025-04-05,Paid,Headphones,Electronics,75.0
500294,100751,2025-06-08,2003,4.0,0.0,Wallet,Completed,64.0,Tehran,2023-11-08,Regular,800294,2025-06-08,Paid,USB-C Cable,Accessories,9.0
500295,103423,2024-03-30,2008,2.0,0.0,Gateway,Completed,46.0,Tabriz,2025-12-25,Regular,800295,2024-03-30,Paid,Phone Case,Accessories,14.0
500296,106060,2024-10-28,2020,1.0,0.0,Wallet,Completed,36.0,Tehran,2024-12-30,Regular,800296,2024-10-28,Paid,Gaming Controller,Gaming,68.0
500297,103443,2024-03-15,2008,3.0,0.0,CardToCard,Completed,39.0,Mashhad,2023-05-24,VIP,800297,2024-03-15,Paid,Phone Case,Accessories,14.0
500298,103283,2026-03-20,2017,4.0,0.2,Gateway,Cancelled,64.0,Mashhad,2025-10-13,Regular,800298,2026-03-20,Paid,HDMI Cable,Accessories,11.0
500299,104666,2024-12-14,2011,1.0,0.1,Gateway,Returned,57.0,Karaj,2023-08-29,New,800299,2024-12-14,Paid,Desk Lamp,Home Office,32.0
500300,105361,2025-09-20,2009,1.0,0.0,Cash,Completed,49.0,Qom,2023-07-20,Regular,800300,2025-09-20,Paid,Smart Watch,Wearables,120.0
500301,104588,2026-03-22,2013,1.0,0.2,Gateway,Completed,32.0,Shiraz,2023-08-12,New,800301,2026-03-22,Paid,Notebook,Stationery,7.0
500302,108012,2024-09-24,2019,1.0,0.0,Gateway,Completed,26.0,Tabriz,2025-04-23,Regular,800302,2024-09-24,Paid,Tablet,Electronics,260.0
500303,105715,2024-03-16,2014,1.0,0.0,Gateway,Completed,63.0,Tabriz,2023-09-15,Regular,800303,2024-03-16,Paid,Backpack,Accessories,42.0
500304,109107,2024-10-17,2018,2.0,0.1,CardToCard,Completed,40.0,Karaj,2024-10-01,New,800304,2024-10-17,Paid,Microphone,Electronics,85.0
500305,102046,2025-08-02,2007,2.0,0.2,,Completed,65.0,Kerman,2025-11-04,New,800305,2025-08-02,Paid,Headphones,Electronics,75.0
500306,108731,2025-03-07,2002,1.0,0.05,CardToCard,Completed,46.0,Tabriz,2025-12-15,New,800306,2025-03-07,Paid,Mechanical Keyboard,Electronics,62.0
500307,103309,2024-03-05,2003,1.0,0.3,Gateway,Completed,19.0,Mashhad,2025-08-01,VIP,800307,2024-03-05,Paid,USB-C Cable,Accessories,9.0
500308,103662,2024-03-01,2003,2.0,0.1,CardToCard,Completed,40.0,Tehran,2023-10-28,Regular,800308,2024-03-01,Paid,USB-C Cable,Accessories,9.0
500309,108051,2025-08-27,2014,1.0,0.3,Cash,Returned,30.0,Tehran,2024-09-28,Regular,800309,2025-08-27,Paid,Backpack,Accessories,42.0
500310,101765,2025-09-28,2005,4.0,0.0,Wallet,Completed,45.0,Mashhad,2025-08-14,Regular,800310,2025-09-28,Paid,Laptop Stand,Accessories,28.0
500311,108993,2024-04-04,2004,2.0,0.15,Cash,Completed,65.0,Shiraz,2023-12-10,Regular,800311,2024-04-04,Paid,Power Bank,Electronics,35.0
500312,105595,2025-11-17,2017,1.0,0.0,Gateway,Completed,58.0,Qom,2023-10-19,New,800312,2025-11-17,Paid,HDMI Cable,Accessories,11.0
500313,105876,2024-10-25,2017,1.0,0.15,Cash,Completed,22.0,Shiraz,2024-12-09,New,800313,2024-10-25,Paid,HDMI Cable,Accessories,11.0
500314,108721,2024-02-29,2001,1.0,0.1,Wallet,Completed,52.0,Shiraz,2025-01-05,Regular,800314,2024-02-29,Paid,Wireless Mouse,Electronics,18.0
500315,105592,2024-10-15,2013,1.0,0.0,Gateway,Completed,45.0,Qom,2024-07-14,Regular,800315,2024-10-15,Paid,Notebook,Stationery,7.0
500316,108058,2025-09-23,2007,1.0,0.1,Gateway,Completed,41.0,Shiraz,2023-01-15,Regular,800316,2025-09-23,Paid,Headphones,Electronics,75.0
500317,102656,2025-07-20,2005,2.0,0.3,Gateway,Completed,45.0,Karaj,2024-11-27,Regular,800317,2025-07-20,Failed,Laptop Stand,Accessories,28.0
500318,104566,2025-02-20,2008,3.0,0.0,Wallet,Completed,34.0,Shiraz,2025-12-04,New,800318,2025-02-20,Paid,Phone Case,Accessories,14.0
500319,102235,2024-08-29,2011,3.0,0.0,CardToCard,Completed,46.0,Tabriz,2023-03-20,Regular,800319,2024-08-29,Paid,Desk Lamp,Home Office,32.0
500320,107750,2024-12-27,2017,1.0,0.05,Gateway,Cancelled,65.0,Mashhad,2023-03-27,VIP,800320,2024-12-27,Failed,HDMI Cable,Accessories,11.0
500321,109037,2024-11-25,2010,1.0,0.05,Gateway,Completed,47.0,Rasht,2025-01-11,Regular,800321,2024-11-25,Paid,Fitness Band,Wearables,55.0
500322,101855,2024-12-02,2016,2.0,0.1,Wallet,Completed,23.0,Tehran,2025-10-26,New,800322,2024-12-02,Paid,Monitor,Electronics,21.0
500323,109297,2025-02-27,2003,2.0,0.1,Gateway,Completed,54.0,Tehran,2023-08-01,Regular,800323,2025-02-27,Paid,USB-C Cable,Accessories,9.0
500324,100255,2025-01-28,2005,5.0,0.0,CardToCard,Completed,49.0,Karaj,2025-03-10,New,800324,2025-01-28,Paid,Laptop Stand,Accessories,28.0
500325,107926,2024-03-29,2016,2.0,0.0,Cash,Completed,51.0,Tehran,2025-04-22,New,800325,2024-03-29,Paid,Monitor,Electronics,21.0
500326,109135,2024-09-07,2007,4.0,0.2,Cash,Completed,28.0,Karaj,2024-05-17,Regular,800326,2024-09-07,Paid,Headphones,Electronics,75.0
500327,107966,2024-04-21,2003,3.0,0.0,Gateway,Completed,45.0,Karaj,2023-01-26,New,800327,2024-04-21,Paid,USB-C Cable,Accessories,9.0
500328,109495,2025-06-04,2017,1.0,0.1,Wallet,Cancelled,45.0,Tehran,2024-06-21,Regular,800328,2025-06-04,Paid,HDMI Cable,Accessories,11.0
500329,108817,2024-12-31,2001,2.0,0.0,Cash,Completed,35.0,Isfahan,2023-02-03,New,800329,2024-12-31,Paid,Wireless Mouse,Electronics,18.0
